lga_name,year,median_rent,offence_count,independent_schools,total_schools,gp_clinics_per_1000,allied_health_per_1000,dental_sites_per_1000,pharmacies_per_1000,acsc_per_1000,address,suburb,latitude,longitude,straight_line_km,driving_km
LODDON,2001,92.0,,,,,,,,,,,,,,
LODDON,2001,90.0,,,,,,,,,,,,,,
LODDON,2001,93.0,,,,,,,,,,,,,,
LODDON,2001,100.0,,,,,,,,,,,,,,
LODDON,2002,100.0,,,,,,,,,,,,,,
LODDON,2002,98.0,,,,,,,,,,,,,,
LODDON,2002,100.0,,,,,,,,,,,,,,
LODDON,2002,100.0,,,,,,,,,,,,,,
LODDON,2003,110.0,,,,,,,,,,,,,,
LODDON,2003,111.0,,,,,,,,,,,,,,
LODDON,2003,100.0,,,,,,,,,,,,,,
LODDON,2003,105.0,,,,,,,,,,,,,,
LODDON,2004,120.0,,,,,,,,,,,,,,
LODDON,2004,120.0,,,,,,,,,,,,,,
LODDON,2004,125.0,,,,,,,,,,,,,,
LODDON,2004,118.0,,,,,,,,,,,,,,
LODDON,2005,125.0,,,,,,,,,,,,,,
LODDON,2005,118.0,,,,,,,,,,,,,,
LODDON,2005,118.0,,,,,,,,,,,,,,
LODDON,2005,115.0,,,,,,,,,,,,,,
LODDON,2006,129.0,,,,,,,,,,,,,,
LODDON,2006,138.0,,,,,,,,,,,,,,
LODDON,2006,125.0,,,,,,,,,,,,,,
LODDON,2006,120.0,,,,,,,,,,,,,,
LODDON,2007,130.0,,,,,,,,,,,,,,
LODDON,2007,140.0,,,,,,,,,,,,,,
LODDON,2007,120.0,,,,,,,,,,,,,,
LODDON,2007,145.0,,,,,,,,,,,,,,
LODDON,2008,125.0,,,,,,,,,,,,,,
LODDON,2008,140.0,,,,,,,,,,,,,,
LODDON,2008,135.0,,,,,,,,,,,,,,
LODDON,2008,150.0,,,,,,,,,,,,,,
LODDON,2009,140.0,,,,,,,,,,,,,,
LODDON,2009,150.0,,,,,,,,,,,,,,
LODDON,2009,150.0,,,,,,,,,,,,,,
LODDON,2009,130.0,,,,,,,,,,,,,,
LODDON,2010,150.0,,,,,,,,,,,,,,
LODDON,2010,147.0,,,,,,,,,,,,,,
LODDON,2010,155.0,,,,,,,,,,,,,,
LODDON,2010,160.0,,,,,,,,,,,,,,
LODDON,2011,170.0,,,,,,,,,,,,,,
LODDON,2011,165.0,,,,,,,,,,,,,,
LODDON,2011,160.0,,,,,,,,,,,,,,
LODDON,2011,158.0,,,,,,,,,,,,,,
LODDON,2012,173.0,,,,,,,,,,,,,,
LODDON,2012,173.0,,,,,,,,,,,,,,
LODDON,2012,163.0,,,,,,,,,,,,,,
LODDON,2012,180.0,,,,,,,,,,,,,,
LODDON,2013,178.0,,,,,,,,,,,,,,
LODDON,2013,178.0,,,,,,,,,,,,,,
LODDON,2013,193.0,,,,,,,,,,,,,,
LODDON,2013,160.0,,,,,,,,,,,,,,
LODDON,2014,180.0,,,,,,,,,,,,,,
LODDON,2014,180.0,,,,,,,,,,,,,,
LODDON,2014,175.0,,,,,,,,,,,,,,
LODDON,2014,200.0,,,,,,,,,,,,,,
LODDON,2015,170.0,,,,,,,,,,,,,,
LODDON,2015,180.0,,,,,,,,,,,,,,
LODDON,2015,190.0,,,,,,,,,,,,,,
LODDON,2015,200.0,,,,,,,,,,,,,,
LODDON,2016,190.0,476.0,,,,,,,,,,,,,
LODDON,2016,185.0,476.0,,,,,,,,,,,,,
LODDON,2016,198.0,476.0,,,,,,,,,,,,,
LODDON,2016,175.0,476.0,,,,,,,,,,,,,
LODDON,2017,195.0,346.0,,,,,,,,,,,,,
LODDON,2017,200.0,346.0,,,,,,,,,,,,,
LODDON,2017,190.0,346.0,,,,,,,,,,,,,
LODDON,2017,185.0,346.0,,,,,,,,,,,,,
LODDON,2018,220.0,490.0,,,,,,,,,,,,,
LODDON,2018,200.0,490.0,,,,,,,,,,,,,
LODDON,2018,235.0,490.0,,,,,,,,,,,,,
LODDON,2018,206.0,490.0,,,,,,,,,,,,,
LODDON,2019,205.0,476.0,,,,,,,,,,,,,
LODDON,2019,200.0,476.0,,,,,,,,,,,,,
LODDON,2019,230.0,476.0,,,,,,,,,,,,,
LODDON,2019,230.0,476.0,,,,,,,,,,,,,
LODDON,2020,215.0,532.0,,,,,,,,,,,,,
LODDON,2020,210.0,532.0,,,,,,,,,,,,,
LODDON,2020,260.0,532.0,,,,,,,,,,,,,
LODDON,2020,240.0,532.0,,,,,,,,,,,,,
LODDON,2021,218.0,538.0,,,,,,,,,,,,,
LODDON,2021,215.0,538.0,,,,,,,,,,,,,
LODDON,2021,235.0,538.0,,,,,,,,,,,,,
LODDON,2021,270.0,538.0,,,,,,,,,,,,,
LODDON,2022,265.0,455.0,,,,,,,,,,,,,
LODDON,2022,310.0,455.0,,,,,,,,,,,,,
LODDON,2022,280.0,455.0,,,,,,,,,,,,,
LODDON,2023,300.0,447.0,,,,,,,,,,,,,
LODDON,2023,290.0,447.0,,,,,,,,,,,,,
LODDON,2023,320.0,447.0,,,,,,,,,,,,,
LODDON,2023,375.0,447.0,,,,,,,,,,,,,
LODDON,2024,300.0,502.0,,,,,,,,,,,,,
LODDON,2024,300.0,502.0,,,,,,,,,,,,,
LODDON,2024,280.0,502.0,,,,,,,,,,,,,
LODDON,2025,300.0,517.0,,,,,,,,,,,,,
LODDON,2025,350.0,517.0,,,,,,,,,,,,,
LODDON,2025,380.0,517.0,,,,,,,,,,,,,
MACEDON RANGES,1999,140.0,,,,,,,,,,,,,,
MACEDON RANGES,1999,150.0,,,,,,,,,,,,,,
MACEDON RANGES,1999,150.0,,,,,,,,,,,,,,
MACEDON RANGES,2000,145.0,,,,,,,,,,,,,,
MACEDON RANGES,2000,155.0,,,,,,,,,,,,,,
MACEDON RANGES,2000,158.0,,,,,,,,,,,,,,
MACEDON RANGES,2000,160.0,,,,,,,,,,,,,,
MACEDON RANGES,2001,150.0,,,,,,,,,,,,,,
MACEDON RANGES,2001,160.0,,,,,,,,,,,,,,
MACEDON RANGES,2001,165.0,,,,,,,,,,,,,,
MACEDON RANGES,2001,163.0,,,,,,,,,,,,,,
MACEDON RANGES,2002,170.0,,,,,,,,,,,,,,
MACEDON RANGES,2002,170.0,,,,,,,,,,,,,,
MACEDON RANGES,2002,175.0,,,,,,,,,,,,,,
MACEDON RANGES,2002,177.0,,,,,,,,,,,,,,
MACEDON RANGES,2003,184.0,,,,,,,,,,,,,,
MACEDON RANGES,2003,186.0,,,,,,,,,,,,,,
MACEDON RANGES,2003,193.0,,,,,,,,,,,,,,
MACEDON RANGES,2003,195.0,,,,,,,,,,,,,,
MACEDON RANGES,2004,193.0,,,,,,,,,,,,,,
MACEDON RANGES,2004,200.0,,,,,,,,,,,,,,
MACEDON RANGES,2004,195.0,,,,,,,,,,,,,,
MACEDON RANGES,2004,200.0,,,,,,,,,,,,,,
MACEDON RANGES,2005,195.0,,,,,,,,,,,,,,
MACEDON RANGES,2005,210.0,,,,,,,,,,,,,,
MACEDON RANGES,2005,200.0,,,,,,,,,,,,,,
MACEDON RANGES,2005,210.0,,,,,,,,,,,,,,
MACEDON RANGES,2006,200.0,,,,,,,,,,,,,,
MACEDON RANGES,2006,215.0,,,,,,,,,,,,,,
MACEDON RANGES,2006,210.0,,,,,,,,,,,,,,
MACEDON RANGES,2006,211.0,,,,,,,,,,,,,,
MACEDON RANGES,2007,215.0,,,,,,,,,,,,,,
MACEDON RANGES,2007,220.0,,,,,,,,,,,,,,
MACEDON RANGES,2007,210.0,,,,,,,,,,,,,,
MACEDON RANGES,2007,220.0,,,,,,,,,,,,,,
MACEDON RANGES,2008,225.0,,,,,,,,,,,,,,
MACEDON RANGES,2008,240.0,,,,,,,,,,,,,,
MACEDON RANGES,2008,250.0,,,,,,,,,,,,,,
MACEDON RANGES,2008,250.0,,,,,,,,,,,,,,
MACEDON RANGES,2009,260.0,,,,,,,,,,,,,,
MACEDON RANGES,2009,260.0,,,,,,,,,,,,,,
MACEDON RANGES,2009,270.0,,,,,,,,,,,,,,
MACEDON RANGES,2009,280.0,,,,,,,,,,,,,,
MACEDON RANGES,2010,280.0,,,,,,,,,,,,,,
MACEDON RANGES,2010,288.0,,,,,,,,,,,,,,
MACEDON RANGES,2010,300.0,,,,,,,,,,,,,,
MACEDON RANGES,2010,310.0,,,,,,,,,,,,,,
MACEDON RANGES,2011,313.0,,,,,,,,,,,,,,
MACEDON RANGES,2011,333.0,,,,,,,,,,,,,,
MACEDON RANGES,2011,330.0,,,,,,,,,,,,,,
MACEDON RANGES,2011,320.0,,,,,,,,,,,,,,
MACEDON RANGES,2012,330.0,,,,,,,,,,,,,,
MACEDON RANGES,2012,320.0,,,,,,,,,,,,,,
MACEDON RANGES,2012,350.0,,,,,,,,,,,,,,
MACEDON RANGES,2012,320.0,,,,,,,,,,,,,,
MACEDON RANGES,2013,341.0,,,,,,,,,,,,,,
MACEDON RANGES,2013,330.0,,,,,,,,,,,,,,
MACEDON RANGES,2013,350.0,,,,,,,,,,,,,,
MACEDON RANGES,2013,341.0,,,,,,,,,,,,,,
MACEDON RANGES,2014,350.0,,,,,,,,,,,,,,
MACEDON RANGES,2014,330.0,,,,,,,,,,,,,,
MACEDON RANGES,2014,350.0,,,,,,,,,,,,,,
MACEDON RANGES,2014,350.0,,,,,,,,,,,,,,
MACEDON RANGES,2015,350.0,,,,,,,,,,,,,,
MACEDON RANGES,2015,360.0,,,,,,,,,,,,,,
MACEDON RANGES,2015,360.0,,,,,,,,,,,,,,
MACEDON RANGES,2015,360.0,,,,,,,,,,,,,,
MACEDON RANGES,2016,360.0,2444.0,,,,,,,,,,,,,
MACEDON RANGES,2016,360.0,2444.0,,,,,,,,,,,,,
MACEDON RANGES,2016,369.0,2444.0,,,,,,,,,,,,,
MACEDON RANGES,2016,360.0,2444.0,,,,,,,,,,,,,
MACEDON RANGES,2017,381.0,2115.0,,,,,,,,,,,,,
MACEDON RANGES,2017,370.0,2115.0,,,,,,,,,,,,,
MACEDON RANGES,2017,380.0,2115.0,,,,,,,,,,,,,
MACEDON RANGES,2017,400.0,2115.0,,,,,,,,,,,,,
MACEDON RANGES,2018,405.0,2329.0,,,,,,,,,,,,,
MACEDON RANGES,2018,400.0,2329.0,,,,,,,,,,,,,
MACEDON RANGES,2018,400.0,2329.0,,,,,,,,,,,,,
MACEDON RANGES,2018,420.0,2329.0,,,,,,,,,,,,,
MACEDON RANGES,2019,435.0,2447.0,,,,,,,,,,,,,
MACEDON RANGES,2019,445.0,2447.0,,,,,,,,,,,,,
MACEDON RANGES,2019,430.0,2447.0,,,,,,,,,,,,,
MACEDON RANGES,2019,440.0,2447.0,,,,,,,,,,,,,
MACEDON RANGES,2020,440.0,2722.0,,,,,,,,,,,,,
MACEDON RANGES,2020,430.0,2722.0,,,,,,,,,,,,,
MACEDON RANGES,2020,420.0,2722.0,,,,,,,,,,,,,
MACEDON RANGES,2020,450.0,2722.0,,,,,,,,,,,,,
MACEDON RANGES,2021,470.0,2001.0,,,,,,,,,,,,,
MACEDON RANGES,2021,470.0,2001.0,,,,,,,,,,,,,
MACEDON RANGES,2021,460.0,2001.0,,,,,,,,,,,,,
MACEDON RANGES,2021,460.0,2001.0,,,,,,,,,,,,,
MACEDON RANGES,2022,480.0,2026.0,,,,,,,,,,,,,
MACEDON RANGES,2022,485.0,2026.0,,,,,,,,,,,,,
MACEDON RANGES,2022,480.0,2026.0,,,,,,,,,,,,,
MACEDON RANGES,2022,500.0,2026.0,,,,,,,,,,,,,
MACEDON RANGES,2023,500.0,2124.0,,,,,,,,,,,,,
MACEDON RANGES,2023,510.0,2124.0,,,,,,,,,,,,,
MACEDON RANGES,2023,500.0,2124.0,,,,,,,,,,,,,
MACEDON RANGES,2023,520.0,2124.0,,,,,,,,,,,,,
MACEDON RANGES,2024,550.0,2587.0,,,,,,,,,,,,,
MACEDON RANGES,2024,550.0,2587.0,,,,,,,,,,,,,
MACEDON RANGES,2024,555.0,2587.0,,,,,,,,,,,,,
MACEDON RANGES,2024,583.0,2587.0,,,,,,,,,,,,,
MACEDON RANGES,2025,570.0,2620.0,,,,,,,,,,,,,
MACEDON RANGES,2025,550.0,2620.0,,,,,,,,,,,,,
MACEDON RANGES,2025,580.0,2620.0,,,,,,,,,,,,,
MANNINGHAM,1999,215.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,1999,210.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,1999,220.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2000,225.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2000,225.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2000,225.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2000,230.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2001,235.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2001,230.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2001,240.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2001,250.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2002,250.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2002,250.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2002,240.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2002,250.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2003,250.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2003,250.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2003,248.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2003,258.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2004,255.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2004,260.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2004,255.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2004,260.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2005,265.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2005,260.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2005,270.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2005,280.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2006,275.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2006,280.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2006,281.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2006,300.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2007,310.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2007,310.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2007,310.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2007,350.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2008,340.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2008,350.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2008,360.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2008,360.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2009,355.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2009,360.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2009,360.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2009,375.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2010,380.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2010,375.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2010,385.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2010,380.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2011,390.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2011,400.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2011,395.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2011,400.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2012,400.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2012,395.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2012,395.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2012,410.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2013,410.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2013,400.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2013,405.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2013,420.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2014,420.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2014,425.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2014,428.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2014,430.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2015,440.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2015,440.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2015,435.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2015,450.0,,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2016,450.0,5002.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2016,450.0,5002.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2016,420.0,5002.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2016,450.0,5002.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2017,450.0,4887.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2017,450.0,4887.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2017,450.0,4887.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2017,460.0,4887.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2018,460.0,4359.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2018,475.0,4359.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2018,460.0,4359.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2018,470.0,4359.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2019,470.0,5129.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2019,475.0,5129.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2019,470.0,5129.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2019,475.0,5129.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2020,470.0,4814.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2020,450.0,4814.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2020,450.0,4814.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2020,460.0,4814.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2021,450.0,4001.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2021,450.0,4001.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2021,460.0,4001.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2021,480.0,4001.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2022,475.0,3807.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2022,480.0,3807.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2022,495.0,3807.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2022,500.0,3807.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2023,550.0,4802.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2023,575.0,4802.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2023,590.0,4802.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2023,600.0,4802.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2024,613.0,5492.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2024,630.0,5492.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2024,625.0,5492.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2024,650.0,5492.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2025,650.0,5053.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2025,650.0,5053.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANNINGHAM,2025,680.0,5053.0,,,,,,,,699 Doncaster Road, Doncaster VIC 3108,-37.7878,145.1246,15.18,18.5
MANSFIELD,1999,130.0,,,,,,,,,,,,,,
MANSFIELD,1999,125.0,,,,,,,,,,,,,,
MANSFIELD,1999,130.0,,,,,,,,,,,,,,
MANSFIELD,2000,135.0,,,,,,,,,,,,,,
MANSFIELD,2000,130.0,,,,,,,,,,,,,,
MANSFIELD,2000,143.0,,,,,,,,,,,,,,
MANSFIELD,2000,140.0,,,,,,,,,,,,,,
MANSFIELD,2001,140.0,,,,,,,,,,,,,,
MANSFIELD,2001,135.0,,,,,,,,,,,,,,
MANSFIELD,2001,135.0,,,,,,,,,,,,,,
MANSFIELD,2001,140.0,,,,,,,,,,,,,,
MANSFIELD,2002,140.0,,,,,,,,,,,,,,
MANSFIELD,2002,140.0,,,,,,,,,,,,,,
MANSFIELD,2002,148.0,,,,,,,,,,,,,,
MANSFIELD,2002,150.0,,,,,,,,,,,,,,
MANSFIELD,2003,153.0,,,,,,,,,,,,,,
MANSFIELD,2003,150.0,,,,,,,,,,,,,,
MANSFIELD,2003,150.0,,,,,,,,,,,,,,
MANSFIELD,2003,170.0,,,,,,,,,,,,,,
MANSFIELD,2004,175.0,,,,,,,,,,,,,,
MANSFIELD,2004,170.0,,,,,,,,,,,,,,
MANSFIELD,2004,160.0,,,,,,,,,,,,,,
MANSFIELD,2004,165.0,,,,,,,,,,,,,,
MANSFIELD,2005,183.0,,,,,,,,,,,,,,
MANSFIELD,2005,185.0,,,,,,,,,,,,,,
MANSFIELD,2005,180.0,,,,,,,,,,,,,,
